央视频道,#genre#
CCTV6,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv6hd/1000/index.m3u8?msisdn=2026052216001258c025110e574efe96b25c1e26b2b3bb&mdspid=&spid=699004&netType=0&sid=5500212872&pid=2028597139&timestamp=20260522160012&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878396&ParentNodeID=-99&assertID=5500212872&client_ip=159.75.12.57&SecurityKey=20260522160012&promotionId=&mvid=5100001694&mcid=500020&playurlVersion=WX-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=53f2f5a4f56120909e1b4aa6e3b75d0c&ddCalcu=c503edf25247f0b53ae46fa5a641b210e990
CCTV6,https://zby.130519.xyz/PLTV/11/224/3221225741/index.m3u8
CCTV6,https://zby.130519.xyz/PLTV/11/224/3221226148/index.m3u8
CCTV6,http://iptv.huuc.edu.cn/hls/cctv6hd.m3u8
CCTV7,http://107.150.60.122/live/cctv7hd.m3u8
CCTV7,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv7hd
CCTV7,http://198.204.228.26/live/cctv7hd.m3u8
CCTV7,http://222.223.41.27:8888/hls/7/index.m3u8
CCTV7,http://183.129.255.66:8480/hls/8/index.m3u8
CCTV7,http://1.24.39.180:808/hls/7/index.m3u8
CCTV7,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv7hd/50/index.m3u8?msisdn=20260522160012a8c98fa3bc104c53aa60fe54ef578d20&mdspid=&spid=699004&netType=0&sid=5501083622&pid=2028597139&timestamp=20260522160012&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168121&ParentNodeID=-99&assertID=5501083622&client_ip=159.75.12.57&SecurityKey=20260522160012&promotionId=&mvid=5102910278&mcid=500020&playurlVersion=WX-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=e56a01ad7a475d0cd7027947989f1994&ddCalcu=4e95e9621a3f00918a9d774a9477250d70dc
CCTV7,https://zby.130519.xyz/PLTV/11/224/3221225701/index.m3u8
CCTV8,http://107.150.60.122/live/cctv8hd.m3u8
CCTV8,http://74.91.26.218:82/live/cctv8hd.m3u8
CCTV8,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv8hd
CCTV8,http://1.24.39.180:808/hls/8/index.m3u8
CCTV8,http://183.129.255.66:8480/hls/9/index.m3u8
CCTV8,http://121.57.88.206:898/hls/8/index.m3u8
CCTV8,http://www.rogerxlj.top:9998/rtp/233.18.204.74:5140
CCTV8,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv8hd/1000/index.m3u8?msisdn=20260522160012801d71fc9dcb458b98508631824baaff&mdspid=&spid=699004&netType=0&sid=5500212868&pid=2028597139&timestamp=20260522160012&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878356&ParentNodeID=-99&assertID=5500212868&client_ip=159.75.12.57&SecurityKey=20260522160012&promotionId=&mvid=5100001695&mcid=500020&playurlVersion=WX-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=5a71810b8f77681f65eff423c00ac1d9&ddCalcu=95dae172c14a800100cb382f47f7f6e8516f
CCTV9,http://198.204.228.26/live/cctv9hd.m3u8
CCTV9,http://107.150.60.122/live/cctv9hd.m3u8
CCTV9,http://173.208.212.130:8181/720p/cctv9.m3u8
CCTV9,http://110.42.52.180:6688/live/live.php?token=1yeiVihw&id=cctv9&zy.m3u8
CCTV9,http://183.129.255.66:8480/hls/10/index.m3u8
CCTV9,http://1.24.39.180:808/hls/9/index.m3u8
CCTV9,http://222.223.41.27:8888/hls/9/index.m3u8
CCTV9,http://173.208.212.130:8181/1080p/cctv9.m3u8
CCTV10,http://192.151.150.154/live/cctv10hd.m3u8
CCTV10,http://110.42.52.180:6688/live/live.php?token=1yeiVihw&id=cctv10&zy.m3u8
CCTV10,http://69.30.245.50/live/cctv10.m3u8
CCTV10,http://173.208.212.130:8181/1080p/cctv10.m3u8
CCTV10,http://183.129.255.66:8480/hls/11/index.m3u8
CCTV10,http://1.24.39.180:808/hls/10/index.m3u8
CCTV10,http://222.223.41.27:8888/hls/10/index.m3u8
CCTV10,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv10hd/1000/index.m3u8?msisdn=2026052216001399e8d7f48b4b4fdfae1f78960174e98c&mdspid=&spid=699004&netType=0&sid=5500212874&pid=2028597139&timestamp=20260522160013&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878405&ParentNodeID=-99&assertID=5500212874&client_ip=159.75.12.57&SecurityKey=20260522160013&promotionId=&mvid=5100001696&mcid=500020&playurlVersion=WX-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=0fd8d86b10cc2e44c041f8b2c84fed8b&ddCalcu=b08fedd2e84fd04886cb21b08cfc124e04c4
CCTV11,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000130
CCTV11,http://183.129.255.66:8480/hls/12/index.m3u8
CCTV11,http://222.223.41.27:8888/hls/11/index.m3u8
CCTV11,https://xykt-fix.github.io/play/a02b/index.m3u8
CCTV11,http://gslbmgsplive.miguvideo.com/migu/kailu/cctv11hd/50/20200103/index.m3u8?msisdn=2026052216001300a9d511006c4ac0aa3fb45b4bb7ae49&mdspid=&spid=699004&netType=0&sid=5500988610&pid=2028597139&timestamp=20260522160013&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=667987558&ParentNodeID=-99&assertID=5500988610&client_ip=159.75.12.57&SecurityKey=20260522160013&promotionId=&mvid=5102751362&mcid=500020&playurlVersion=WX-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=6555171dfceffe40203e25c6b57293c8&ddCalcu=86c5e3529572107751bd6fcc5e2fef3e0420
CCTV11,https://zby.130519.xyz/PLTV/11/224/3221226101/index.m3u8
CCTV11,https://zby.130519.xyz/PLTV/11/224/3221226145/index.m3u8
CCTV11,http://z.b.bkpcp.top/m.php?id=cctv11
CCTV12,http://107.150.60.122/live/cctv12hd.m3u8
CCTV12,http://1.24.39.180:808/hls/12/index.m3u8
CCTV12,http://183.129.255.66:8480/hls/13/index.m3u8
CCTV12,http://222.223.41.27:8888/hls/12/index.m3u8
CCTV12,http://www.rogerxlj.top:9998/rtp/233.18.204.78:5140
CCTV12,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv12hd/50/index.m3u8?msisdn=2026052216001374d98dec84d44536a074a66775e38404&mdspid=&spid=699004&netType=0&sid=5501083627&pid=2028597139&timestamp=20260522160013&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168185&ParentNodeID=-99&assertID=5501083627&client_ip=159.75.12.57&SecurityKey=20260522160013&promotionId=&mvid=5102910389&mcid=500020&playurlVersion=WX-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=ec47495d888da0dad07855e68fbde6c6&ddCalcu=6ecce642e73d40b9f58d68e8585d8a700dda
CCTV12,https://zby.130519.xyz/PLTV/11/224/3221226103/index.m3u8
CCTV12,https://zby.130519.xyz/PLTV/11/224/3221226126/index.m3u8
CCTV13,http://198.204.228.26/live/cctv13hd.m3u8
CCTV13,http://74.91.26.218:82/live/cctv13hd.m3u8
CCTV13,http://107.150.60.122/live/cctv13hd.m3u8
CCTV13,http://110.42.52.180:6688/live/live.php?token=1yeiVihw&id=cctv13&zy.m3u8
CCTV13,http://183.129.255.66:8480/hls/14/index.m3u8
CCTV13,http://222.223.41.27:8888/hls/13/index.m3u8
CCTV13,http://1.24.39.180:808/hls/13/index.m3u8
CCTV13,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/cctv13/1000/index.m3u8?msisdn=20260522160013f15c983a9be946fda965f55713aaba14&mdspid=&spid=699004&netType=0&sid=2202208864&pid=2028597139&timestamp=20260522160013&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807423&ParentNodeID=-99&assertID=2202208864&client_ip=159.75.12.57&SecurityKey=20260522160013&promotionId=&mvid=2202208864&mcid=500020&playurlVersion=WX-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=3bf0ed05d4dbb14583f31aacca8f17b3&ddCalcu=33bbe7f2108fe08da0c5cda4ad1b3bf13485
CCTV14,http://107.150.60.122/live/cctv14hd.m3u8
CCTV14,http://207.56.13.146:81/cdnlive/cctv14.m3u8
CCTV14,http://1.24.39.180:808/hls/14/index.m3u8
CCTV14,http://183.129.255.66:8480/hls/15/index.m3u8
CCTV14,http://222.223.41.27:8888/hls/14/index.m3u8
CCTV14,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv14hd/1000/index.m3u8?msisdn=20260522160013a6c2d41b7d64432c831ff7409557ffe2&mdspid=&spid=699004&netType=0&sid=5500212875&pid=2028597139&timestamp=20260522160013&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878440&ParentNodeID=-99&assertID=5500212875&client_ip=159.75.12.57&SecurityKey=20260522160013&promotionId=&mvid=5100001697&mcid=500020&playurlVersion=WX-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=bb5aedb15d6004eaf9f59827fc902dbe&ddCalcu=ebbbed522a40e09dcbf1752d869050f49efa
CCTV14,https://zby.130519.xyz/PLTV/11/224/3221225738/index.m3u8
CCTV14,https://zby.130519.xyz/PLTV/11/224/3221226150/index.m3u8
CCTV15,http://107.150.60.122/live/cctv15hd.m3u8
CCTV15,http://183.129.255.66:8480/hls/16/index.m3u8
CCTV15,http://1.24.39.180:808/hls/15/index.m3u8
CCTV15,http://222.223.41.27:8888/hls/15/index.m3u8
CCTV15,https://xykt-fix.github.io/play/a02e/index.m3u8
CCTV15,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv15hd/50/index.m3u8?msisdn=202605221600131322ff208b7e499a8f95431230475711&mdspid=&spid=699004&netType=0&sid=5501083628&pid=2028597139&timestamp=20260522160013&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168223&ParentNodeID=-99&assertID=5501083628&client_ip=159.75.12.57&SecurityKey=20260522160013&promotionId=&mvid=5102910391&mcid=500020&playurlVersion=WX-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=c462745c50b74951bccf82bdf17c716a&ddCalcu=ac64e162723c707415fcd5b02b87f4c9c5b1
CCTV15,https://zby.130519.xyz/PLTV/11/224/3221226147/index.m3u8
CCTV15,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226648/1.m3u8
CCTV16,http://107.150.60.122/live/cctv16hd.m3u8
CCTV16,http://183.129.255.66:8480/hls/17/index.m3u8
CCTV16,http://php.jdshipin.com:8880/bst2.php?id=cctv16hd4k/15000000
CCTV16,http://php.jdshipin.com:8880/bst2.php?id=cctv16hd4k/15000000&replay=1&days=7
CCTV16,https://zby.130519.xyz/PLTV/11/224/3221226120/index.m3u8
CCTV16,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226825/1.m3u8
CCTV16,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226825/1.m3u8
CCTV16,https://cdn16.163189.xyz/163189/cctv16
CCTV17,https://live.264788.xyz/channel/cctv17?streamid=f9c36f1e95b5b35eac89cc89583e7c0a&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV17,https://live.264788.xyz/channel/cctv17?streamid=348c8c0c04a6d2b900e5a3bcb4af8ce1&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV17,http://107.150.60.122/live/cctv17hd.m3u8
CCTV17,http://74.91.26.218:82/live/cctv17hd.m3u8
CCTV17,http://173.208.212.130:8181/1080p/cctv17.m3u8
CCTV17,http://183.129.255.66:8480/hls/18/index.m3u8
CCTV17,http://121.57.88.206:898/hls/17/index.m3u8
CCTV17,http://1.24.39.180:808/hls/61/index.m3u8
CETV1,http://198.204.228.26/live/cetv1hd.m3u8
CETV1,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cetv1hd
CETV1,http://107.150.60.122/live/cetv1hd.m3u8
CETV1,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv1/50/20240709/index.m3u8?msisdn=20260522160022e6b80bcd6f754ed4bf8e1fa1276bccc7&mdspid=&spid=699004&netType=0&sid=5910022150&pid=2028597139&timestamp=20260522160022&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=923287154&ParentNodeID=-99&assertID=5910022150&client_ip=159.75.12.57&SecurityKey=20260522160022&promotionId=&mvid=5900006636&mcid=500020&playurlVersion=WX-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=2ad3bdfeda1397978d86397b61dc6962&ddCalcu=226ae9d2633cb0dd1f6ebd7a91336987d987
CETV1,https://zby.130519.xyz/PLTV/11/224/3221225775/index.m3u8
CETV1,http://3501776.xyz:35455/itv/2000000003000000061.m3u8?cdn=hnbblive
CETV1,http://mgsp-cty2.live.miguvideo.com:8088/migu/kailu/cetv1/51/20240709/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=5910022150&pid=2028597139&timestamp=20260716080307&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=923287154&ParentNodeID=-99&assertID=5910022150&client_ip=171.8.79.254&SecurityKey=20260716080307&promotionId=&mvid=5900006636&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=0a3eb561cb4f23b7007051b67a0e50a4&sv=10004&ct=android
CETV1,http://mgsp-hs2.live.miguvideo.com:8088/migu/kailu/cetv1/51/20240709/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=5910022150&pid=2028597139&timestamp=20260717080217&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=923287154&ParentNodeID=-99&assertID=5910022150&client_ip=171.8.79.254&SecurityKey=20260717080217&promotionId=&mvid=5900006636&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=7b4d1f46ca2547639f358155a1a0cf4c&sv=10004&ct=android
CETV2,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv2/50/20240709/index.m3u8?msisdn=202605221600220c8c8e0315aa4b098776928792375e1e&mdspid=&spid=699004&netType=0&sid=5910022152&pid=2028597139&timestamp=20260522160022&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=923287211&ParentNodeID=-99&assertID=5910022152&client_ip=159.75.12.57&SecurityKey=20260522160022&promotionId=&mvid=5900006638&mcid=500020&playurlVersion=WX-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=37b4e5d78d7cebf50c7b477e451ccf67&ddCalcu=7367efb2c43ce0155d47e87d774cbe7bcf05
CETV2,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/cetv2/51/20240709/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=5910022152&pid=2028597139&timestamp=20260716080307&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=923287211&ParentNodeID=-99&assertID=5910022152&client_ip=171.8.79.254&SecurityKey=20260716080307&promotionId=&mvid=5900006638&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a1487f887cc48a261437ab21fcf9aae9&sv=10004&ct=android
CETV2,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226718/1.m3u8
CETV2,https://live.chinacert.cftest5.cn/cnmg/live/923287211
CETV2,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/cetv2/51/20240709/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=5910022152&pid=2028597139&timestamp=20260720040231&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=923287211&ParentNodeID=-99&assertID=5910022152&client_ip=171.8.79.254&SecurityKey=20260720040231&promotionId=&mvid=5900006638&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=0c182b3d9097824d6e11ce6443a1a280&sv=10004&ct=android
CETV4,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv4/50/20240709/index.m3u8?msisdn=2026052216002214a2a85be2f141c480e1565a69bee0c3&mdspid=&spid=699004&netType=0&sid=5910022154&pid=2028597139&timestamp=20260522160022&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=923287339&ParentNodeID=-99&assertID=5910022154&client_ip=159.75.12.57&SecurityKey=20260522160022&promotionId=&mvid=5900006640&mcid=500020&playurlVersion=WX-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=b187375c43bfdd662eaf4469d1b57460&ddCalcu=0b61e482773530b715dc94634b4ffdade626
CETV4,https://zby.130519.xyz/PLTV/11/224/3221226153/index.m3u8
CETV4,https://zby.130519.xyz/PLTV/11/224/3221226069/index.m3u8
CETV4,http://mgsp-ws2.live.miguvideo.com:8088/migu/kailu/cetv4/51/20240709/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=5910022154&pid=2028597139&timestamp=20260716080307&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=923287339&ParentNodeID=-99&assertID=5910022154&client_ip=171.8.79.254&SecurityKey=20260716080307&promotionId=&mvid=5900006640&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=5cbb08c8c314565ca9cc5e41a1ba77a6&sv=10004&ct=android
CETV4,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/cetv4/51/20240709/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=5910022154&pid=2028597139&timestamp=20260717080217&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=923287339&ParentNodeID=-99&assertID=5910022154&client_ip=171.8.79.254&SecurityKey=20260717080217&promotionId=&mvid=5900006640&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=8c2eda01beabda3e4b724eda46df45c2&sv=10004&ct=android
CETV4,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226724/1.m3u8
CETV4,https://live.chinacert.cftest5.cn/cnmg/live/923287339
CETV4,http://mgsp-hs2.live.miguvideo.com:8088/migu/kailu/cetv4/51/20240709/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=5910022154&pid=2028597139&timestamp=20260720040231&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=923287339&ParentNodeID=-99&assertID=5910022154&client_ip=171.8.79.254&SecurityKey=20260720040231&promotionId=&mvid=5900006640&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=fd8fe70b36c8a99f5ea573db6e57db07&sv=10004&ct=android
第一剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=dyjc
