央视频道,#genre#
CCTV9纪录,http://111.29.9.33:6610/000000001000/1000000001000014583/index.m3u8?channel-id=bestzb&Contentid=1000000001000014583&livemode=1&stbId=3
CCTV10科教,http://111.29.9.33:6610/000000001000/1000000001000023734/index.m3u8?channel-id=bestzb&Contentid=1000000001000023734&livemode=1&stbId=3
CCTV11戏曲,http://111.29.9.33:6610/000000001000/1000000002000019789/index.m3u8?channel-id=bestzb&Contentid=1000000002000019789&livemode=1&stbId=3
CCTV12,http://111.29.9.33:6610/000000001000/1000000001000001640/index.m3u8?channel-id=bestzb&Contentid=1000000001000001640&livemode=1&stbId=3
CCTV13新闻,http://111.29.9.33:6610/000000001000/1000000002000021303/index.m3u8?channel-id=bestzb&Contentid=1000000002000021303&livemode=1&stbId=3
CCTV14少儿,http://111.29.9.33:6610/000000001000/1000000001000008170/index.m3u8?channel-id=bestzb&Contentid=1000000001000008170&livemode=1&stbId=3
CCTV15音乐,http://111.29.9.33:6610/000000001000/1000000002000008163/index.m3u8?channel-id=bestzb&Contentid=1000000002000008163&livemode=1&stbId=3
CCTV17,http://111.29.9.33:6610/000000001000/1000000005000056836/index.m3u8?channel-id=bestzb&Contentid=1000000005000056836&livemode=1&stbId=3
卫视频道,#genre#

湖南卫视,http://192.151.150.154/live/hnwshd.m3u8
湖南卫视,http://bztv.tvbus.cc:8081/cdnlive/hnws.m3u8
湖南卫视,http://107.150.60.122/live/hnwshd.m3u8
湖南卫视,http://j.s.bkpcp.top/jj/hunws

浙江卫视,http://192.151.150.154/live/zjwshd.m3u8
浙江卫视,http://bztv.tvbus.cc:8081/cdnlive/zjws.m3u8
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?
浙江卫视,http://j.s.bkpcp.top/jj/zjws

江苏卫视,http://192.151.150.154/live/jswshd.m3u8
江苏卫视,http://bztv.tvbus.cc:8081/cdnlive/jsws.m3u8
江苏卫视,http://go.bkpcp.top/mg/jsws$咪咕源
江苏卫视,http://j.s.bkpcp.top/jj/jsws

安徽卫视,http://192.151.150.154/live/ahwshd.m3u8
安徽卫视,http://bztv.tvbus.cc:8081/cdnlive/ahws.m3u8
安徽卫视,http://go.bkpcp.top/mg/ahws 
安徽卫视,http://j.s.bkpcp.top/jj/ahws

北京卫视,http://192.151.150.154/live/bjwshd.m3u8
北京卫视,http://bztv.tvbus.cc:8081/cdnlive/bjws.m3u8
北京卫视,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s41/index.m3u8?time=1749227137&sign=ea5bcf63d1a1e8ae634f83b70186337f
北京卫视,http://j.s.bkpcp.top/jj/bjws

天津卫视,http://192.151.150.154/live/tjwshd.m3u8
天津卫视,http://bztv.tvbus.cc:8081/cdnlive/tjws.m3u8
天津卫视,http://k.061899.xyz/m.php?id=tjws 
天津卫视,http://j.s.bkpcp.top/jj/tjws

辽宁卫视,http://192.151.150.154/live/lnwshd.m3u8
辽宁卫视,http://bztv.tvbus.cc:8081/cdnlive/tjws.m3u8
辽宁卫视,http://go.bkpcp.top/mg/lnws$咪咕源
辽宁卫视,http://j.s.bkpcp.top/jj/lnws

山东卫视,http://192.151.150.154/live/snwshd.m3u8
山东卫视,http://bztv.tvbus.cc:8081/cdnlive/sdws.m3u8
山东卫视,http://go.bkpcp.top/mg/sdws$咪咕源
山东卫视,http://222.86.15.171:9999/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0

黑龙江卫视,http://192.151.150.154/live/hljwshd.m3u8
黑龙江卫视,http://bztv.tvbus.cc:8081/cdnlive/hljws.m3u8
黑龙江卫视,http://k.061899.xyz/m.php?id=hljws
黑龙江卫视,http://222.86.15.171:9999/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0

深圳卫视,http://192.151.150.154/live/szwshd.m3u8
深圳卫视,http://bztv.tvbus.cc:8081/cdnlive/szws.m3u8
深圳卫视,http://107.150.60.122/live/szwshd.m3u8
深圳卫视,http://198980.xyz:8888/rtp/239.49.8.145:6000

湖北卫视,http://192.151.150.154/live/hbwshd.m3u8
湖北卫视,http://bztv.tvbus.cc:8081/cdnlive/hbws.m3u8
湖北卫视,http://go.bkpcp.top/mg/hubws$咪咕源
湖北卫视,http://222.86.15.171:9999/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0

河北卫视,http://192.151.150.154/live/hewshd.m3u8
河北卫视,http://bztv.tvbus.cc:8081/cdnlive/hews.m3u8
河北卫视,http://k.061899.xyz/m.php?id=hbws 
河北卫视,http://198980.xyz:8888/rtp/239.49.8.114:8000

贵州卫视,http://192.151.150.154/live/gzwshd.m3u8
贵州卫视,http://bztv.tvbus.cc:8081/cdnlive/gzws.m3u8
贵州卫视,http://go.bkpcp.top/mg/gzws$咪咕源
贵州卫视,http://222.86.15.171:9999/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0

东南卫视,http://192.151.150.154/live/dnwshd.m3u8
东南卫视,http://bztv.tvbus.cc:8081/cdnlive/dnws.m3u8
东南卫视,http://go.bkpcp.top/mg/dnws$咪咕源
东南卫视,http://198980.xyz:8888/rtp/239.49.8.112:8000

广东卫视,http://192.151.150.154/live/gdwshd.m3u8
广东卫视,http://bztv.tvbus.cc:8081/cdnlive/gdws.m3u8
广东卫视,http://go.bkpcp.top/mg/gdws$咪咕源
广东卫视,http://222.86.15.171:9999/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0

青海卫视,http://192.151.150.154/live/qhws.m3u8
青海卫视,http://bztv.tvbus.cc:8081/cdnlive/qhws.m3u8
青海卫视,http://go.bkpcp.top/mg/qhws$咪咕源
青海卫视,http://198980.xyz:8888/rtp/239.49.0.81:8000

西藏卫视,http://home.szjim.top:4000/udp/239.77.0.74:5146
西藏卫视,http://vpn.jk960.cn:8686/rtp/239.77.0.46:5146
西藏卫视,http://go.bkpcp.top/mg/xzws$咪咕源
西藏卫视,http://198980.xyz:8888/rtp/239.49.1.56:8000

内蒙古卫视,http://192.151.150.154/live/nmgws.m3u8
内蒙古卫视,http://bztv.tvbus.cc:8081/cdnlive/nmgws.m3u8
内蒙古卫视,http://go.bkpcp.top/mg/nmws$咪咕源
内蒙古卫视,http://119.91.7.169:2026/ysws.php?id=内蒙古卫视

新疆卫视,http://192.151.150.154/live/xjws.m3u8
新疆卫视,http://bztv.tvbus.cc:8081/cdnlive/xjws.m3u8
新疆卫视,http://go.bkpcp.top/mg/xjws$咪咕源
新疆卫视,http://198980.xyz:8888/rtp/239.49.1.57:8000

兵团卫视,http://192.151.150.154/live/btws.m3u8
兵团卫视,http://bztv.tvbus.cc:8081/cdnlive/btws.m3u8
兵团卫视,http://61.178.227.57:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://198980.xyz:8888/rtp/239.49.1.58:8000

甘肃卫视,http://192.151.150.154/live/gswshd.m3u8
甘肃卫视,http://bztv.tvbus.cc:8081/cdnlive/gsws.m3u8
甘肃卫视,http://go.bkpcp.top/mg/gsws$咪咕源
甘肃卫视,http://198980.xyz:8888/rtp://239.49.0.250:8000

宁夏卫视,http://192.151.150.154/live/nxws.m3u8
宁夏卫视,http://bztv.tvbus.cc:8081/cdnlive/nxws.m3u8
宁夏卫视,http://go.bkpcp.top/mg/nxws$咪咕源
宁夏卫视,http://198980.xyz:8888/rtp://239.49.1.60:8000

广西卫视,http://192.151.150.154/live/gxwshd.m3u8
广西卫视,http://bztv.tvbus.cc:8081/cdnlive/gxws.m3u8
广西卫视,http://go.bkpcp.top/mg/gxws$咪咕源
广西卫视,http://198980.xyz:8888/rtp/239.49.8.10:8000

四川卫视,http://192.151.150.154/live/scwshd.m3u8
四川卫视,http://bztv.tvbus.cc:8081/cdnlive/scws.m3u8
四川卫视,http://go.bkpcp.top/mg/scws$咪咕源
四川卫视,http://198980.xyz:8888/rtp/239.49.8.110:8000

东方卫视,http://192.151.150.154/live/dfwshd.m3u8
东方卫视,http://bztv.tvbus.cc:8081/cdnlive/dfws.m3u8
东方卫视,http://go.bkpcp.top/mg/dfws$咪咕源
东方卫视,http://198980.xyz:8888/rtp/239.49.8.140:6000

吉林卫视,http://192.151.150.154/live/jlwshd.m3u8
吉林卫视,http://bztv.tvbus.cc:8081/cdnlive/jlws.m3u8
吉林卫视,http://go.bkpcp.top/mg/jlws$咪咕源
吉林卫视,http://198980.xyz:8888/rtp/239.49.8.113:8000

江西卫视,http://192.151.150.154/live/jxwshd.m3u8
江西卫视,http://bztv.tvbus.cc:8081/cdnlive/jxws.m3u8
江西卫视,http://go.bkpcp.top/mg/jxws$咪咕源
江西卫视,http://198980.xyz:8888/rtp/239.49.8.111:8000

河南卫视,http://192.151.150.154/live/hawshd.m3u8
河南卫视,http://115.29.208.41:34567/gd.php?id=henws&kl=www.9kds.com
河南卫视,http://go.bkpcp.top/mg/hnws$咪咕源
河南卫视,http://198980.xyz:8888/rtp/239.49.8.29:8000

重庆卫视,http://192.151.150.154/live/cqwshd.m3u8
重庆卫视,http://bztv.tvbus.cc:8081/cdnlive/cqws.m3u8
重庆卫视,http://59.188.94.126:35455/bptv/10000100000000050000000004796458.m3u8
重庆卫视,http://198980.xyz:8888/rtp/239.49.8.149:6000

云南卫视,http://192.151.150.154/live/ynwshd.m3u8
云南卫视,http://bztv.tvbus.cc:8081/cdnlive/ynws.m3u8
云南卫视,http://go.bkpcp.top/mg/ynws$咪咕源
云南卫视,http://198980.xyz:8888/rtp/239.49.0.177:8000

海南卫视,http://home.szjim.top:4000/udp/239.253.43.35:5146
海南卫视,http://115.29.208.41:34567/gd.php?id=hanws&kl=www.9kds.com
海南卫视,http://go.bkpcp.top/mg/hinws$咪咕源
海南卫视,http://198980.xyz:8888/rtp/239.49.8.83:8000

山西卫视,http://192.151.150.154/live/sxwshd.m3u8
山西卫视,http://bztv.tvbus.cc:8081/cdnlive/sxws.m3u8
山西卫视,http://ds.shixd.cn:5957/udp/239.49.0.67:8528
山西卫视,http://198980.xyz:8888/rtp/239.49.1.55:8000

陕西卫视,http://192.151.150.154/live/snwshd.m3u8
陕西卫视,http://bztv.tvbus.cc:8081/cdnlive/snws.m3u8
陕西卫视,http://go.bkpcp.top/mg/sxws$咪咕源
陕西卫视,http://119.91.7.169:2026/ysws.php?id=陕西卫视

三沙卫视,https://live.264788.xyz/channel/sanshaweishi?streamid=b0f97355568c17a6d1ca3a67795ee670&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
三沙卫视,http://192.151.150.154/live/ssws.m3u8
三沙卫视,http://bztv.tvbus.cc:8081/cdnlive/ssws.m3u8
三沙卫视,http://117.64.102.133:4022/rtp/238.1.78.27:6144

大湾区卫视,http://192.151.150.154/live/nfws.m3u8
大湾区卫视,http://bztv.tvbus.cc:8081/cdnlive/nfws.m3u8
大湾区卫视,http://148.135.93.213/live.php?id=大湾区卫视
大湾区卫视,http://go.bkpcp.top/mg/dwqws



黑龙江卫视,http://111.29.9.33:6610/000000001000/1000000001000001925/index.m3u8?channel-id=bestzb&Contentid=1000000001000001925&livemode=1&stbId=3
贵州卫视,http://111.29.9.33:6610/000000001000/1000000002000003169/index.m3u8?channel-id=bestzb&Contentid=1000000002000003169&livemode=1&stbId=3
河北卫视,http://111.29.9.33:6610/000000001000/1000000002000017118/index.m3u8?channel-id=bestzb&Contentid=1000000002000017118&livemode=1&stbId=3
北京卫视,http://111.29.9.33:6610/000000001000/1000000001000017156/index.m3u8?channel-id=bestzb&Contentid=1000000001000017156&livemode=1&stbId=3
东方卫视,http://111.29.9.33:6610/000000001000/1000000001000005866/index.m3u8?channel-id=bestzb&Contentid=1000000001000005866&livemode=1&stbId=3
天津卫视,http://111.29.9.33:6610/000000001000/1000000001000000831/index.m3u8?channel-id=bestzb&Contentid=1000000001000000831&livemode=1&stbId=3
重庆卫视,http://111.29.9.33:6610/000000001000/1000000001000001096/index.m3u8?channel-id=bestzb&Contentid=1000000001000001096&livemode=1&stbId=3
湖南卫视,http://111.29.9.33:6610/000000001000/1000000001000009115/index.m3u8?channel-id=bestzb&Contentid=1000000001000009115&livemode=1&stbId=3
浙江卫视,http://111.29.9.33:6610/000000001000/1000000001000009806/index.m3u8?channel-id=bestzb&Contentid=1000000001000009806&livemode=1&stbId=3
深圳卫视,http://111.29.9.33:6610/000000001000/1000000001000009227/index.m3u8?channel-id=bestzb&Contentid=1000000001000009227&livemode=1&stbId=3
河南卫视,http://111.29.9.33:6610/000000001000/5000000011000031119/index.m3u8?channel-id=bestzb&Contentid=5000000011000031119&livemode=1&stbId=3
山东卫视,http://111.29.9.33:6610/000000001000/1000000001000012807/index.m3u8?channel-id=bestzb&Contentid=1000000001000012807&livemode=1&stbId=3
湖北卫视,http://111.29.9.33:6610/000000001000/1000000001000010355/index.m3u8?channel-id=bestzb&Contentid=1000000001000010355&livemode=1&stbId=3
安徽卫视,http://111.29.9.33:6610/000000001000/1000000001000020780/index.m3u8?channel-id=bestzb&Contentid=1000000001000020780&livemode=1&stbId=3
江苏卫视,http://111.29.9.33:6610/000000001000/1000000001000001828/index.m3u8?channel-id=bestzb&Contentid=1000000001000001828&livemode=1&stbId=3
江西卫视,http://111.29.9.33:6610/000000001000/1000000001000013731/index.m3u8?channel-id=bestzb&Contentid=1000000001000013731&livemode=1&stbId=3
广西卫视,http://111.29.9.33:6610/000000001000/1000000002000019837/index.m3u8?channel-id=bestzb&Contentid=1000000002000019837&livemode=1&stbId=3
广东卫视,http://111.29.9.33:6610/000000001000/1000000001000014176/index.m3u8?channel-id=bestzb&Contentid=1000000001000014176&livemode=1&stbId=3
辽宁卫视,http://111.29.9.33:6610/000000001000/1000000001000001945/index.m3u8?channel-id=bestzb&Contentid=1000000001000001945&livemode=1&stbId=3
吉林卫视,http://111.29.9.33:6610/000000001000/5000000011000031117/index.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=3
四川卫视,http://111.29.9.33:6610/000000001000/1000000002000016825/index.m3u8?channel-id=bestzb&Contentid=1000000002000016825&livemode=1&stbId=3
云南卫视,http://111.29.9.33:6610/000000001000/1000000002000024694/index.m3u8?channel-id=bestzb&Contentid=1000000002000024694&livemode=1&stbId=3
甘肃卫视,http://111.29.9.33:6610/000000001000/1000000002000017827/index.m3u8?channel-id=bestzb&Contentid=1000000002000017827&livemode=1&stbId=3
青海卫视,http://111.29.9.33:6610/000000001000/1000000002000013359/index.m3u8?channel-id=bestzb&Contentid=1000000002000013359&livemode=1&stbId=3
东南卫视,http://111.29.9.33:6610/000000001000/1000000002000009263/index.m3u8?channel-id=bestzb&Contentid=1000000002000009263&livemode=1&stbId=3
海南卫视,http://111.29.9.33:6610/000000001000/5000000004000006211/index.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=3
宁夏卫视,http://111.29.9.33:6610/000000001000/1000000002000031451/index.m3u8?channel-id=bestzb&Contentid=1000000002000031451&livemode=1&stbId=3
新疆卫视,http://111.29.9.33:6610/000000001000/1000000002000029441/index.m3u8?channel-id=bestzb&Contentid=1000000002000029441&livemode=1&stbId=3

潮汕频道,#genre#

汕头小公园,https://gctxyc.liveplay.myqcloud.com/gc/bsszjs_1_md.m3u8#https://gctxyc.liveplay.myqcloud.com:443/gc/bsszjs_1/index.m3u8?contentid=2820180516001#https://gctxyc.liveplay.myqcloud.com:443/gc/bsszjs_1_md.m3u8

汕头1,http://audios.guangyuan.site:8188/udp/239.253.43.45:5146
汕头1,http://t1.huase.ltd:8888/udp/239.253.43.45:5146
汕头1,https://sttv-hls.strtv.cn/lKGXIQa/500/s5sgKgX.m3u8?sign=358ed4f2057e125f17e1f0ca4cf2f1f9&t=6a97d5a8

汕头2,http://audios.guangyuan.site:8188/udp/239.253.43.46:5146
汕头2,http://t1.huase.ltd:8888/udp/239.253.43.46:5146
汕头2,http://xiangz.qzz.io:8031/php/shantou.php?id=st2

汕头3,
汕头3,

汕头1HD,http://183.10.180.121:202/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&down=1
汕头2HD,http://183.10.180.160:202/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&down=1
汕头3HD,

汕头1HD,http://nas.yanshifen.top:8889/udp/239.253.43.45:5146
汕头2HD,http://nas.yanshifen.top:8889/udp/239.253.43.46:5146
汕头3HD,http://ikuai.cyruslee.top:8888/udp/239.253.43.45:5146

汕头1HD,http://www.maomizi.cn:9527/udp/239.253.43.45:5146
汕头2HD,http://www.maomizi.cn:9527/udp/239.253.43.46:5146
汕头3HD,http://113.86.204.79:9999/udp/239.253.43.47:5146

电信

汕头1电信,http://113.116.247.175:5140/IPTV-广东地方台/汕头综合
汕头1电信,http://8.134.175.232:4022/IPTV-广东电视台/汕头综合
汕头2电信,http://113.116.247.175:5140/IPTV-广东地方台/汕头经济生活
汕头2电信,http://8.134.175.232:4022/IPTV-广东电视台/汕头经济生活
汕头3电信,http://14.216.158.211:8188/rtp/239.253.43.45:5146
汕头3电信,
8


汕头1电信,http://www.1328099.xyz:9688/udp/239.253.43.45:5146
汕头2电信,http://www.1328099.xyz:9688/udp/239.253.43.46:5146
汕头3电信,


揭阳综合高清,http://home.szjim.top:4000/udp/239.77.0.229:5146
揭阳生活高清,http://home.szjim.top:4000/udp/239.77.0.251:5146
汕尾综合高清,http://home.szjim.top:4000/udp/239.77.0.25:5146
汕尾生活高清,http://home.szjim.top:4000/udp/239.77.0.187:5146
潮州综合高清,http://home.szjim.top:4000/udp/239.253.43.70:5146
潮州民生高清,http://home.szjim.top:4000/udp/239.253.43.75:5146



凤凰中文,http://z2m.eversouthhangzhou.com.cn:8188/rtp/233.50.202.35:5140
凤凰中文,http://173.208.234.146/live/fhzw.m3u8?zbj
凤凰中文,http://www.tk1986.top:8889/udp/239.76.253.135:9000

凤凰资讯,http://z2m.eversouthhangzhou.com.cn:8188/rtp/233.50.202.36:5140
凤凰资讯,http://173.208.234.146/live/fhzx.m3u8?zbj
凤凰资讯,http://www.tk1986.top:8889/udp/239.76.253.134:9000

凤凰电影,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8



TVB星河台,http://cdn3.123.rr.kg/stream/live/tvbxh/

华丽翡翠台,http://cdn6.123.rr.kg/163189/hlfct
华丽翡翠台,http://rihou.cc:555/tv/[Pd]无线华丽

翡翠台,http://cdn3.123.rr.kg/stream/tvb/fct/

千禧经典台,http://cdn3.123.rr.kg/stream/live/tvbc/

星空卫视,http://111.221.137.234:44330/tsfile/live/0112_2.m3u8?key=txiptv&playlive=0&authid=0

搅珠,#genre#



比赛專綫,http://bxtv.3a.ink/api.php?id=tvbp

香港有綫18台(國语),http://154.12.94.110:1000/xp.php?id=9

香港,https://vdm6-hw.nbgdsygs.com/live/h6-2.flv
香港,https://vdm6-ali.gdtuohang.com/live/h6-2.flv

香港频道,http://67.220.71.199:2347/livehttpplay?channel_id=30023
香港频道,https://vdm6-hw.nbgdsygs.com/live/h6-2.flv

香港四九,rtmp://ccc.jihbcr.com/live/kkk

香港21:30一七,https://ccc.puufvum.com/live/629.m3u8

新21:30三三,https://play666.macau-lhc.live/live/mosixmark.flv
老21:30三三,https://vdm6-ali.oujinghb.com/live/2032-2.flv
新21:30四九,https://play888.00853lhc.live/live/mosixmark.flv?t=1710336821937
新21:30官方,https://play3636.zdwafis.com/live/mosixmark.flv
老21:32彩家,https://vdm6-hw.qunleniuniu.com/live/2032-2.flv
老21:32播放,https://vdm6-ali.hrypl168.com/live/a6.flv
老21:32开始,https://vdm6-ali.kavimmensucat.com/live/2032-2.flv

老21:32官方,https://vdm6-ali.oujinghb.com/live/2032-2.flv



广东频道,#genre#
央视台球,http://38.75.136.137:98/gslb/dsdqpub/ystq.m3u8?auth=testpub
央视台球,http://183.237.95.108:9901/tsfile/live/1072_1.m3u8?key=txiptv&playlive=1&authid=0
广东珠江,http://45.192.97.170:8880/play/915.m3u8
广东珠江,http://home.szjim.top:4000/rtp/239.77.0.1:5146



广东体育,http://home.szjim.top:4000/udp/239.77.0.112:5146
广东体育,http://rihou.cc:555/tv/[At|]广东体育
广东体育,http://php.jdshipin.com/TVOD/iptv.php?id=gdty



广州综合,http://tencentplaygzrb01.gztv.com/live/zonghes.m3u8
广州综合,http://115.29.208.41:34567/gd.php?id=gzzh
广州综合,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
广州影视,http://45.192.97.170:8880/play/917.m3u8
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州新闻,http://tencentplaygzrb01.gztv.com/live/xinwen.m3u8
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=49c8041461997c7a97dbcc3c7fd11b4f&txTime=18d00acf487
南国都市,http://tencentplaygzrb01.gztv.com/live/nanguodushi.m3u8
佛山影视,http://home.szjim.top:4000/udp/239.253.43.56:5146
佛山影视,http://8.137.59.151:3000/guangdong/foshan.php?id=fsys
番禺电视,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
东莞综合,https://stream.sun0769.com/dgrtv1/mp4tv1_1500/index.m3u8
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
佛山综合,http://www.yahao.host:4022/udp/239.253.43.57:5146
佛山公共,http://audios.guangyuan.site:8188/udp/239.253.43.53:5146
佛山顺德,http://audios.guangyuan.site:8188/udp/239.253.43.55:5146
